3180,-27700,-408,-8800,27612,8858,-18881
3191,-32768,2576,-13136,31010,7195,-16893
3203,-32768,7548,-7844,31703,6187,-14037
3213,-27692,10280,-2256,30088,5465,-11812
3224,-15296,4436,712,24362,4022,-10802
3234,-5496,-1936,-1108,13996,1252,-11619
3246,-4192,-6340,-2116,5992,-183,-12861
3256,-10076,-9540,-10928,1365,-95,-12324
3267,-14648,-10060,-11324,-1988,-1063,-6916
3278,-10636,-4760,-5496,-2690,-1968,579
3290,-6396,1892,516,-1639,-2208,4400
3299,-7164,5872,-3216,-4113,-2667,6688
3310,-8036,4840,-4132,-9556,-3155,9528
3320,-6524,3492,-2816,-15267,-3507,11763
3331,-6612,-1584,-2408,-18662,-3605,13611
3342,-7136,-5944,-4032,-20183,-4025,15904
3353,-8744,-7780,-4948,-19754,-4679,18420
3364,-9928,-8128,-4232,-19727,-4992,21049
3376,-10228,-7660,-2236,-18917,-4621,23537
3387,-11224,-7128,-2484,-16674,-4221,24986
3398,-13008,-8508,-5412,-13360,-4640,26230
3410,-15040,-10828,-7768,-10828,-5998,28238
3422,-14580,-11668,-4080,-7673,-6683,29992
3433,-13884,-9932,-2668,-5205,-6193,31157
3444,-13964,-8160,-3320,-2952,-5375,31377
3456,-14192,-7248,-4744,-1972,-4820,31879
3467,-14684,-6576,-5620,-1837,-4550,32540
3478,-15716,-5856,-5644,-1718,-4218,32767
3489,-15748,-5556,-5564,-2088,-3933,32767
3501,-16132,-5312,-5124,-2168,-3630,32767
3512,-16748,-5652,-5148,-2855,-3304,32767
3523,-17196,-5224,-4436,-3288,-2982,32767
3534,-17984,-5380,-4976,-3302,-2584,32574
3545,-18584,-5672,-5820,-2989,-2333,31948
3556,-18860,-5332,-6348,-2846,-2306,31323
3567,-19216,-3740,-5444,-3121,-2125,30230
3578,-19724,-2596,-5224,-4210,-1717,28605
3590,-19084,-1896,-4536,-5652,-1072,26688
3601,-19480,-4276,-3756,-6076,-309,23711
3612,-18180,-3964,-4596,-6689,-392,20856
3622,-17016,-5476,-5072,-6282,-237,17536
3634,-16948,-8620,-4812,-6218,-92,14061
3644,-16136,-4864,-6296,-6479,423,10496
3655,-16068,-5704,-7328,-5802,1205,5017
3665,-14908,-8060,-7412,-3595,1907,-155
3677,-14876,-9996,-7828,-1093,2308,-5140
3687,-14056,-9108,-7784,-424,3061,-8564
3698,-13240,-9236,-6572,1028,3714,-12358
3708,-14552,-8416,-8232,775,4529,-15645
3720,-14752,-8224,-7740,389,5234,-18565
3730,-15812,-9116,-7280,423,5848,-20624
3741,-21788,-6832,-10208,-230,2839,-19513
3752,-32768,13840,-14460,2270,-7148,-8555
3763,-24380,32767,32767,3085,-2710,-12028
3774,-12604,12712,-2116,-14212,6524,-18099
3786,-8116,-4392,-5848,-21712,3914,-20247
3796,-1236,-18544,-1124,-24393,8292,-23991
3809,-12916,-28412,-23440,-11434,8931,-22325
3820,-25224,-21564,-8980,-4492,4829,-12908
3831,-16268,-6136,2772,-3192,6453,-13145
3843,-17676,-12300,-3772,3507,5967,-14102
3854,-17808,-8780,-3912,8691,5587,-11681
3865,-15548,-8100,-9136,10451,5131,-10231
3876,-15700,-8092,-7420,11450,2731,-9006
3887,-15540,-2528,2696,13343,3609,-8815
3898,-13924,4316,5556,8575,7230,-8854
3908,-13112,10612,144,2729,9813,-9460
3918,-14388,10436,-20376,-1098,7745,-11322
3930,-15244,1080,-11508,-5311,3888,-12227
3941,-14832,-3240,-3788,-4337,5082,-12146
3952,-16400,-3992,-11240,-82,4520,-11933
3962,-17376,-8600,-12612,3291,3144,-10677
3974,-16408,-9200,-3728,7345,3773,-8598
3985,-16128,-1760,-3960,8688,4308,-7905
3995,-16304,632,-3376,9001,4731,-8544
4005,-17732,460,-9392,8046,4707,-9386
4016,-19128,-1404,-9488,7824,3497,-10125
4026,-19444,-1080,-6068,9017,2365,-10069
4037,-18116,-688,-6152,9919,1979,-11120
4047,-17868,-1100,-5936,8356,1271,-12159
4059,-17884,-496,-3912,7429,1420,-13304
4070,-17644,-356,-5876,6472,1126,-14261
4080,-15468,-1364,-3688,5621,1472,-15008
4091,-14072,-3676,-6296,4589,1565,-15155
4102,-12736,-4216,-5712,3189,1394,-15309
4113,-10316,-6164,-4980,1866,1870,-15242
4124,-9652,-9428,-7976,1196,1665,-14858
4134,-10164,-9112,-4828,523,1364,-13965
4145,-10520,-7800,-7000,1664,1156,-13963
4156,-11864,-10528,-6640,1939,983,-13027
4167,-12560,-9240,-5984,2026,1252,-12290
4177,-12424,-9792,-7152,3011,1442,-11928
4189,-13788,-8956,-7008,3612,1396,-11463
4200,-14824,-8872,-6024,4984,1749,-11211
4210,-17000,-8680,-6112,6331,1842,-10970
4221,-18624,-8412,-4680,7559,2230,-10768
4233,-20452,-8656,-3844,9414,2780,-11026
4243,-21336,-7144,-3992,12240,3470,-10862
4254,-23168,-5144,-2036,14977,3958,-11463
4265,-24360,-2656,-2740,19382,4676,-11833
4277,-27124,-1768,-3948,22795,4386,-11856
4288,-31944,2960,-7268,24751,3496,-10323
4299,-32768,8156,-6212,24095,2469,-8649
4310,-28780,9264,-2836,21581,1405,-7974
4321,-20564,7364,-1268,14404,-98,-7482
4331,-13428,2684,-4528,2683,-2110,-8130
4341,-9396,908,-15192,-8578,-2854,-10577
4353,-9668,-6588,-14252,-14683,-3005,-15379
4364,-11632,-15492,-8836,-12047,-918,-17420
4376,-13456,-25384,-13540,-6469,1185,-13234
4387,-12032,-18184,-12076,-3468,1164,-3480
4399,-10584,-4964,-6376,3481,875,3280
4409,-7700,2388,-6884,5636,-822,8076
4419,-2524,6500,-3624,6246,-2882,11720
4429,-4148,5428,3712,5666,-2810,13341
4440,-6184,1248,1720,2975,-1715,15052
4450,-7684,-3700,-1860,400,-1037,16477
4460,-9728,-4284,-2544,-3923,-854,19829
4470,-11308,-1868,-2884,-8047,-762,22999
4482,-11932,-1840,-2524,-9795,-961,25273
4493,-12844,-1624,-3824,-10939,-1081,26432
4504,-12376,-2504,-4336,-10844,-1192,27420
4515,-13488,-4112,-5548,-11942,-1627,29124
4527,-14524,-8436,-1936,-10101,-2325,30648
4538,-14768,-6144,-4532,-10160,-2533,31502
4550,-14956,-7888,-3616,-9715,-2728,32059
4560,-16420,-5452,-4832,-9610,-3281,32064
4572,-17296,-6632,-4312,-8629,-3921,32072
4583,-17680,-7504,-3652,-7283,-4272,32262
4594,-18064,-8416,-5028,-5568,-4629,32767
4605,-18200,-8304,-5788,-4136,-5276,32767
4617,-17728,-6908,-5676,-3393,-5389,32767
4628,-17308,-4824,-5276,-3618,-5001,32767
4639,-17424,-3388,-4744,-4963,-4379,32767
4651,-18032,-2812,-5044,-6167,-3614,32415
4662,-18584,-2712,-4616,-7975,-2835,30928
4673,-19932,-2624,-5408,-10279,-2467,29092
4684,-21004,-2932,-6092,-11437,-2736,26937
4696,-20916,-3284,-5624,-13036,-3250,24784
4707,-19624,-3780,-4512,-14046,-3316,22061
4718,-17444,-4988,-4980,-14150,-2635,18914
4729,-15980,-6308,-6748,-12809,-2161,15326
4742,-15176,-7224,-6580,-11350,-1545,11353
4753,-14756,-8348,-6328,-8525,-591,7322
4763,-14252,-8648,-6388,-7590,135,3485
4773,-14060,-9380,-6172,-5828,673,-239
4785,-13496,-8520,-8228,-3946,1102,-3654
4795,-13992,-10372,-6916,-1513,1602,-6344
4806,-13692,-10636,-7016,20,2102,-8664
4816,-13444,-9776,-6200,2036,2773,-10795
4828,-13936,-8960,-7124,3702,3472,-12756
4839,-13256,-8612,-7500,5136,4123,-14639
4849,-14996,-8472,-7612,6171,4319,-15669
4860,-28884,-3500,-19608,6387,-402,-11172
4872,-32768,32767,2504,18084,-12014,1313
4883,-22548,32767,32767,671,4552,-13193
4893,-12768,17888,-14812,211,4907,-17158
4904,-7736,-5664,-3292,-16865,5683,-21476
4916,-10064,-22860,-7972,-15515,6482,-22606
4927,-15816,-8900,-16248,-8024,3854,-15750
4938,-14396,-484,-10568,-6220,5385,-12356
4950,-13260,-3476,-3932,-9220,9404,-14846
4961,-17388,-12536,-14556,-4739,8126,-15917
4972,-20024,-8540,-6336,-2651,3833,-12503
4983,-16440,-7732,-3648,3303,3730,-11906
4995,-16144,-11556,-9908,7468,1738,-10843
5006,-16856,-7528,-7552,8834,-164,-8471
5016,-15728,-2796,-1300,10108,-853,-7976
5027,-15192,-172,472,10340,200,-8568
5038,-15060,2012,-1744,6514,1455,-8883
5048,-14764,3532,-3636,1191,2340,-9003
5058,-14212,2504,-3032,-3596,3266,-9245
5068,-13932,1368,-4240,-6545,4091,-9523
5080,-13976,-660,-7520,-6915,3724,-9776
5090,-14680,-3960,-7540,-5249,2809,-9770
5101,-15316,-5856,-6412,-2325,2232,-9422
5111,-15588,-6304,-4968,975,2236,-8742
5123,-15480,-5660,-4784,3668,2307,-7954
5133,-15000,-4612,-3424,4576,2542,-7761
5143,-14636,-2400,-4064,5376,2991,-7166
5154,-14632,-772,-3896,4306,3101,-7365
5165,-15100,-560,-3560,3093,3223,-7841
5175,-15184,-1040,-4592,1668,3249,-8695
5186,-16128,-2048,-5748,2307,3094,-9014
5196,-16220,-4564,-7804,3096,2793,-8971
5207,-16360,-5284,-8316,3797,2449,-8410
5218,-16152,-2940,-6428,4315,2414,-8489
5228,-16624,-448,-5800,3996,2376,-9159
5238,-17676,-492,-5288,3267,2495,-10162
5250,-18672,-1196,-5268,3254,2789,-11026
5260,-19232,-2920,-5740,4338,3535,-12004
5271,-21416,-3140,-5140,5691,3573,-12746
5282,-21608,-4064,-2856,6515,3596,-13708
5293,-20916,-1476,-2908,7273,3440,-14730
5304,-18544,-512,-3068,6290,3331,-15853
5315,-16660,-4464,-2388,4407,3083,-16477
5325,-14340,-6412,-3036,4349,3169,-16557
5337,-12872,-10972,-4728,3861,2739,-15876
5348,-12160,-11344,-5644,4706,2500,-14508
5359,-12424,-11868,-7068,5772,2329,-13290
5370,-13932,-11332,-7496,7493,2518,-12160
5382,-15272,-9304,-7360,9452,2714,-11620
5392,-16820,-7348,-7616,11745,2794,-11458
5403,-19096,-4808,-6804,13711,2926,-11935
5414,-21232,-2592,-5592,16123,3366,-12909
5426,-23956,-272,-5032,19479,3806,-13918
5437,-27288,2196,-5460,22779,3637,-14619
5447,-32632,4348,-11392,23560,2140,-14331
5458,-32768,7848,-8840,22470,975,-12860
5470,-29736,9212,-5096,19743,-7,-11767
5480,-23736,7880,-7560,15513,-1549,-10804
5491,-14400,-1896,-2624,7401,-3180,-11242
5502,-6832,-8136,-5412,-2129,-2569,-12635
5514,-9716,-10032,-9720,-7118,-2855,-15206
5525,-10412,-13812,-5308,-7959,-1601,-15984
5536,-10684,-18164,-4992,-6675,320,-13524
5548,-6804,-21156,-11672,-4577,953,-9955
5559,-4248,-15280,-11708,-2259,-179,-4747
5570,-4056,-11452,-7124,808,-1133,-996
5580,-5404,-6736,-4444,702,-2154,2919
5591,-5656,-3504,-2744,1443,-3109,6007
5601,-4852,-2116,-1200,116,-3619,9629
5611,-2560,-5596,1656,-1582,-4198,12094
5621,-3300,-1508,2812,-3980,-3295,13727
5633,-5032,-4160,1356,-6537,-1955,14728
5643,-6516,-6872,-612,-8302,-1167,16270
5653,-7636,-7820,-1656,-9917,-632,18012
5664,-8620,-7904,-2488,-10665,-360,19784
5675,-9512,-7872,-3376,-10431,-733,21428
5686,-10332,-8072,-3292,-9399,-1382,22931
5697,-10952,-8580,-3240,-7998,-1845,24219
5708,-10776,-8728,-2684,-6949,-2084,24994
5720,-10956,-8744,-2616,-6696,-1762,25550
5731,-11808,-7612,-3716,-7188,-1662,26125
5742,-13216,-5568,-4200,-7896,-2060,26073
5753,-14504,-5740,-3564,-8107,-2398,25572
5765,-15396,-7980,-3700,-7698,-2630,25511
5775,-16208,-9900,-4540,-6744,-2928,26063
5786,-16340,-10028,-5276,-5501,-3423,26866
5798,-16200,-8924,-4860,-4161,-3693,27676
5809,-16348,-7788,-5244,-3175,-3791,28152
5820,-16472,-6128,-5032,-3282,-3518,28219
5831,-16288,-5284,-4064,-3548,-2765,27827
5842,-16620,-5332,-4120,-3956,-2062,27332
5854,-17560,-5224,-4348,-4474,-1471,26996
5865,-18192,-4564,-4396,-4926,-1243,26585
5876,-18964,-3816,-4372,-5353,-1313,25920
5888,-19200,-3476,-5200,-6212,-1686,25028
5899,-18836,-2624,-4008,-6923,-2009,23435
5910,-20012,-2476,-5476,-7479,-1810,21289
5921,-18568,-3912,-6556,-8395,-1714,18837
5933,-17172,-5516,-5548,-8375,-1257,15989
5943,-17264,-6664,-6776,-8427,-687,14050
5954,-16736,-4920,-6248,-8284,-522,11994
5965,-15492,-4436,-5664,-7389,90,8653
5976,-14816,-6512,-5860,-6094,965,5095
5986,-13592,-9196,-7476,-4645,1683,1785
5996,-12616,-11548,-6852,-2384,2391,-1443
6007,-12764,-12440,-7116,-76,3117,-4125
6019,-11468,-12344,-6884,2543,3648,-6793
6029,-10500,-13340,-5868,5006,4470,-9274
6040,-10040,-12616,-6888,6643,4709,-11053
6051,-11392,-10052,-5048,6785,4491,-11942
6063,-16640,-6900,-6324,6434,1058,-10269
6073,-32768,8556,-27868,8077,-12698,6300
6084,-30708,32767,32767,16326,-3125,5430
6095,-15032,22664,-21304,-16307,5397,-7780
6107,-2156,6384,-13028,-32768,8226,-15645
6118,-1780,-18744,-25160,-32768,15106,-27575
6130,-28664,-31956,-32768,-9958,673,-20289
