3587,-15200,-4688,-5736,1933,-623,-9686
3597,-14352,-7272,-5308,1189,-568,-9445
3608,-13440,-8900,-4164,1559,-420,-9084
3618,-13192,-9208,-4616,2059,-306,-8455
3629,-13488,-8180,-5300,2704,-145,-7996
3640,-14552,-6824,-6272,3451,4,-7793
3649,-15008,-6264,-6716,3914,109,-7703
3660,-15460,-5492,-6696,4421,223,-7811
3671,-15880,-6092,-6748,5182,395,-7928
3681,-16580,-5836,-6188,6272,486,-8030
3691,-14192,-5496,-6484,7162,497,-8198
3701,-17140,-5084,-4644,9260,629,-8419
3712,-18520,-4400,-5284,9647,511,-8841
3723,-19656,-3360,-5560,11324,349,-9155
3733,-19456,-2004,-6040,12621,182,-9521
3743,-19908,-2240,-5808,13946,-54,-9917
3755,-20236,-1588,-5892,15538,-390,-10114
3766,-20316,-1196,-5976,17349,-718,-10252
3777,-20656,-728,-6740,18097,-1076,-10098
3788,-19896,-720,-6528,17149,-1268,-10250
3799,-19448,-2832,-6296,14536,-1381,-10733
3811,-19116,-5592,-6104,11795,-1517,-11379
3822,-20156,-8136,-6188,10908,-1721,-11992
3833,-19672,-7556,-4984,11128,-2150,-11801
3845,-15212,-9372,-2316,9881,-2079,-11543
3856,-13968,-6960,-2484,8233,-1575,-11358
3867,-10704,-8052,-2644,4883,-755,-10858
3878,-9452,-10024,-3028,2592,-184,-10411
3889,-8868,-12040,-3220,-514,354,-9595
3899,-8536,-13792,-2396,-1695,821,-8676
3910,-9072,-13172,-1768,-616,865,-7142
3920,-9008,-12272,-1924,286,948,-5082
3931,-4636,-10088,-1912,1358,542,-2502
3941,-6764,-8284,-2092,1554,-209,619
3951,-7236,-5128,-2588,208,-686,3075
3960,-7120,-3328,-2232,-1637,-1205,5070
3972,-6696,-3004,-560,-2599,-1411,6623
3982,-6796,-3924,-560,-4156,-1211,7935
3992,-7036,-5500,-1064,-5336,-1127,9507
4003,-8084,-6184,-1172,-6300,-1101,11251
4014,-8884,-6920,-1556,-7319,-1099,13151
4025,-9152,-7260,-1908,-8017,-1298,15040
4036,-9224,-7208,-1432,-8038,-1489,16666
4046,-9248,-6524,-1228,-8171,-1527,17976
4058,-9428,-6248,-1476,-8909,-1368,19020
4068,-10456,-6288,-2700,-10021,-1087,19973
4080,-11396,-6992,-3304,-11321,-989,21113
4091,-12288,-7076,-3924,-11257,-1114,21746
4103,-12948,-7412,-4000,-10952,-1229,22220
4114,-13488,-7092,-3912,-10720,-1143,22755
4125,-14276,-7612,-3944,-10493,-997,23160
4136,-14916,-8204,-3792,-9783,-881,23648
4148,-15836,-8616,-4512,-8873,-903,24212
4158,-16244,-8600,-4624,-7516,-1079,24713
4169,-16740,-8412,-4404,-6111,-1015,25032
4180,-16612,-7648,-4616,-4973,-826,25252
4192,-16308,-6192,-4440,-4222,-389,25183
4203,-16324,-5416,-4252,-4110,317,24999
4213,-16440,-5140,-4304,-4344,1185,24809
4225,-16588,-5044,-4260,-4201,1962,24572
4235,-16880,-5172,-4048,-4087,2557,24350
4246,-17192,-4228,-4348,-3338,2744,23957
4257,-17260,-3760,-4180,-2539,2812,23644
4268,-18348,-2740,-5552,-1994,3003,23131
4279,-17868,-2580,-4356,-2149,2867,22425
4290,-17532,-2396,-4220,-2289,2762,21649
4300,-17592,-1912,-4248,-2349,2698,20786
4312,-17472,-1124,-4264,-2524,2596,19943
4323,-16996,-92,-3876,-2909,2547,18955
4333,-17204,248,-3848,-3163,2528,17846
4343,-17024,52,-3816,-3401,2398,16611
4354,-16744,-84,-3592,-3571,2376,15373
4364,-16764,-220,-3956,-3684,2228,14100
4374,-16572,888,-5444,-4233,2059,12831
4384,-16256,452,-3920,-3937,1752,11606
4396,-15996,596,-3572,-4278,1528,10098
4406,-15592,244,-4008,-4346,1349,8495
4416,-15476,404,-3928,-4408,1193,7016
4426,-15188,176,-3768,-4755,1084,5537
4436,-15008,356,-3504,-4884,1036,4142
4446,-14876,412,-4008,-4972,855,2706
4456,-14500,-4,-3552,-4959,682,1300
4465,-14392,-172,-3752,-4310,507,-261
4475,-14264,616,-4124,-4728,356,-1590
4486,-14128,704,-4124,-5471,253,-3086
4496,-13712,552,-4216,-5987,285,-4273
4506,-13600,228,-4220,-6323,321,-5502
4516,-13024,-764,-3992,-6324,433,-6708
4527,-13836,-896,-5016,-6083,975,-7374
4537,-11292,-780,-4944,-5764,1244,-8111
4548,-12316,-3472,-5364,-4891,1897,-9369
4558,-15244,-560,-8472,-2797,1975,-7990
4570,-17768,7136,-9588,27,1052,-4924
4579,-16892,12160,-4216,1948,-304,-2469
4590,-19320,14896,852,666,-677,-2343
4599,-20592,7736,4576,2789,-405,-5808
4610,-19488,4116,616,-512,683,-7618
4620,-20084,592,-888,-1178,1410,-9131
4630,-19620,708,-1048,94,1939,-9272
4639,-17520,1816,-1376,-168,2139,-8929
4649,-15332,1936,-2552,-1569,2752,-9134
4661,-14680,820,-4204,-3165,3584,-9249
4671,-14968,520,-5748,-3665,4259,-8891
4681,-14964,-760,-8072,-3159,4469,-8739
4691,-15408,-1356,-11300,-2846,4419,-8442
4703,-15728,-2752,-13684,-4159,3908,-7839
4714,-15696,-2504,-12252,-1805,2524,-7075
4725,-14852,-1688,-8672,789,1533,-6943
4736,-15264,-1448,-7868,1778,947,-6533
4746,-15732,-668,-6824,2140,464,-6114
4756,-16444,-512,-6096,1975,-49,-5684
4766,-16276,76,-3700,2975,-202,-5391
4776,-15576,216,-3040,3481,72,-5457
4786,-15588,528,-2428,2595,592,-5315
4796,-15808,792,-2580,1378,1155,-5080
4806,-15584,288,-3616,-448,1585,-4816
4816,-15536,-324,-4548,-1867,1839,-4493
4827,-15776,-680,-4608,-1987,1870,-4109
4838,-15572,-1148,-5124,-1785,1924,-3702
4848,-15528,-2248,-5072,-874,1774,-3181
4859,-15672,-3068,-4972,889,1432,-2676
4870,-16036,-3108,-4164,2728,1173,-2207
4880,-16156,-2044,-4636,4233,1007,-1758
4891,-15688,-416,-4348,5053,1072,-1540
4901,-15404,604,-4092,5428,1302,-1518
4912,-15312,1240,-4292,5866,1421,-1398
4922,-15320,1728,-4616,4693,1716,-1359
4932,-15432,1480,-5140,3752,1885,-1567
4942,-15508,1092,-6016,3092,1975,-1511
4953,-15504,488,-6472,2465,1697,-1568
4963,-15564,-420,-5576,2616,1491,-1696
4973,-15696,-32,-5544,3227,1374,-1644
4983,-15848,860,-5644,3264,1308,-1489
4994,-15788,636,-6052,2728,1204,-1453
5004,-15524,44,-6356,2290,1101,-1466
5014,-15340,-188,-5512,1922,941,-1456
5024,-15368,-308,-5676,1517,936,-1407
5035,-15620,-768,-5788,1469,864,-1230
5044,-15500,-820,-5980,1587,732,-1056
5054,-14700,-988,-5980,1400,562,-906
5064,-14500,-840,-5732,1543,551,-650
5074,-14940,-700,-5436,1424,454,-603
5084,-14988,-288,-5416,1132,427,-548
5094,-14956,-88,-5808,902,336,-625
5103,-15308,196,-5660,962,301,-624
5112,-15200,108,-5764,1118,316,-633
5123,-15060,252,-5644,1243,315,-773
5132,-15136,836,-5800,1425,330,-800
5141,-15280,808,-5804,1317,326,-951
5151,-15200,268,-5776,1327,355,-1041
5160,-15444,32,-5952,1520,293,-1109
5171,-15140,-128,-5268,1948,367,-1228
5181,-14976,-92,-5188,2158,432,-1317
5190,-15332,300,-5524,2140,424,-1453
5200,-15228,540,-5748,2154,435,-1640
5211,-15020,820,-5956,2115,340,-1841
5220,-15276,1472,-5924,1844,281,-2123
5230,-15236,1748,-5928,1567,234,-2397
5240,-15184,1268,-6700,1206,217,-2680
5251,-15552,664,-6588,1000,113,-2861
5261,-15512,196,-6348,1013,-27,-2966
5270,-15756,-300,-6552,1159,-170,-3081
5280,-16252,20,-6540,1258,-365,-3071
5291,-16272,68,-6608,1555,-517,-3142
5301,-16468,-204,-7608,1348,-925,-3172
5311,-16616,560,-6628,1205,-1306,-3262
5321,-16508,-324,-7120,363,-1537,-3241
5331,-16088,-304,-6232,-278,-1904,-3355
5343,-16364,-500,-6204,-384,-2149,-3449
5353,-16180,-812,-5824,-412,-2164,-3371
5363,-16284,-992,-5392,-1310,-2408,-3168
5374,-15552,-1148,-4076,-1686,-2388,-3191
5386,-15156,-2220,-3652,-1693,-2206,-3177
5397,-14616,-1748,-3552,-2699,-2112,-3038
5408,-14072,-2332,-5256,-2616,-1788,-2955
5420,-14424,-2188,-4952,-3090,-1975,-2673
5431,-14532,-1204,-4428,-3492,-1874,-2622
5442,-13652,-2704,-4252,-4365,-1538,-2431
5453,-12960,-4460,-4588,-3922,-1264,-2164
5464,-12812,-4184,-4908,-5484,-1158,-1339
5475,-13404,-3788,-4840,-3725,-1329,-596
5486,-13396,-1024,-4408,-3617,-1281,967
5496,-13596,-296,-4096,-3835,-997,1976
5508,-15368,-404,-4020,-3613,-692,2434
5518,-16340,-384,-4304,-3935,-492,2508
5528,-16840,-728,-4052,-4331,-235,2083
5538,-20400,-672,-2484,-4680,129,1391
5549,-16592,-3360,-3692,-3656,157,822
5559,-15728,-4320,-3460,-4541,274,26
5569,-15288,-6728,-3316,-2674,474,-901
5579,-14204,-5632,-3992,-586,834,-397
5590,-13196,-3168,-5720,1091,1041,547
5599,-13584,-1604,-7584,1819,791,1128
5609,-14444,-768,-6904,2833,698,955
5619,-14692,364,-7336,3277,733,707
5628,-14520,1676,-7928,3116,735,214
5638,-14764,2132,-7100,2524,784,-300
5648,-15996,1832,-6776,1439,610,-805
5658,-16460,1776,-4932,604,471,-1173
5667,-16296,132,-3120,201,445,-1839
5678,-16264,-356,-2460,-97,497,-2179
5687,-16264,-340,-2416,-523,612,-2363
5697,-15796,-568,-3152,-836,634,-2478
5707,-15636,-1144,-4084,-1040,769,-2652
5719,-15384,-3072,-4736,-791,791,-2546
5729,-14444,-4236,-4548,-68,940,-2281
5739,-14156,-3308,-5408,476,1008,-2042
5749,-14020,-2296,-6188,272,962,-1860
5760,-14868,-1124,-6488,-20,803,-1961
5770,-15396,-924,-6312,-373,811,-2088
5779,-15940,-916,-6376,-429,694,-2177
5789,-16340,-924,-5456,-475,744,-2233
5799,-16648,-2124,-4928,-259,691,-2251
5810,-16316,-2064,-3916,235,708,-2293
5820,-15664,-2192,-3980,331,775,-2261
5830,-15468,-2916,-4636,460,800,-2202
5840,-15316,-2988,-4916,777,811,-2095
5851,-15188,-3252,-5928,1004,801,-1929
5861,-14952,-3240,-6128,1195,693,-1776
5871,-15032,-2912,-6192,1216,568,-1594
5881,-15164,-2476,-6192,863,446,-1454
5892,-15224,-2420,-6004,536,301,-1449
5902,-15188,-2548,-5860,380,207,-1404
5912,-15000,-3168,-5376,361,119,-1311
5922,-15032,-3424,-5252,606,122,-1130
5933,-15052,-3608,-5488,776,95,-913
5942,-15084,-3196,-5452,933,57,-749
5952,-15044,-2640,-5512,878,8,-657
5961,-14904,-2696,-5700,681,-50,-622
5971,-14948,-2512,-5564,667,-68,-657
5981,-15028,-2344,-5556,617,-92,-658
5991,-15120,-2508,-5364,704,-53,-712
6001,-15420,-2712,-5272,903,-45,-753
6010,-15948,-2304,-6016,730,-191,-714
6021,-16388,-2008,-5824,435,-357,-860
6031,-15964,-1852,-5876,-44,-472,-1145
6041,-15296,-1636,-6324,110,-791,-1462
6051,-15104,-1280,-6248,162,-1142,-1894
6063,-15364,-912,-6300,-438,-1311,-2119
6073,-15376,-952,-6368,-1337,-1479,-2387
6084,-15340,-1088,-5412,-1406,-1492,-2607
